Trace,Date and Time,Trx Branch Code,Teller ID,Trx Code,Trx Reference Number,Company CMS Code,Destination Cyc,Amount,Customer Code,Invoice/Bill Number,Statement Ref No
201102092350,02-nov-2020 09:23:50,1,hub000102,O9_HUB01,201102000000011610,863,MMK,1000,-,-,1|hub000102|201102000000011610|O9_HUB01|863|02112020092350|MMK1000|-|-
6860,28-nov-2020 18:36:45,2,1743,O9_HUB05,201128000000018509,863,MMK,100,,,2|1743|201128000000018509|O9_HUB05|863|28112020183645|MMK100||
6871,28-nov-2020 18:36:52,2,1743,O9_HUB05,201128000000018520,863,MMK,100,,,2|1743|201128000000018520|O9_HUB05|863|28112020183652|MMK100||
6869,28-nov-2020 18:36:52,2,1743,O9_HUB05,201128000000018518,863,MMK,100,,,2|1743|201128000000018518|O9_HUB05|863|28112020183652|MMK100||
6872,28-nov-2020 18:36:59,2,1743,O9_HUB05,201128000000018521,863,MMK,100,,,2|1743|201128000000018521|O9_HUB05|863|28112020183659|MMK100||
6875,28-nov-2020 18:37:00,2,1743,O9_HUB05,201128000000018524,863,MMK,100,,,2|1743|201128000000018524|O9_HUB05|863|28112020183700|MMK100||
6876,28-nov-2020 18:37:02,2,1743,O9_HUB05,201128000000018525,863,MMK,100,,,2|1743|201128000000018525|O9_HUB05|863|28112020183702|MMK100||
6878,28-nov-2020 18:37:03,2,1743,O9_HUB05,201128000000018526,863,MMK,100,,,2|1743|201128000000018526|O9_HUB05|863|28112020183703|MMK100||
6881,28-nov-2020 18:37:05,2,1743,O9_HUB05,201128000000018530,863,MMK,100,,,2|1743|201128000000018530|O9_HUB05|863|28112020183705|MMK100||
6883,28-nov-2020 18:37:12,2,1743,O9_HUB05,201128000000018532,863,MMK,100,,,2|1743|201128000000018532|O9_HUB05|863|28112020183712|MMK100||
6885,28-nov-2020 18:37:13,2,1743,O9_HUB05,201128000000018534,863,MMK,100,,,2|1743|201128000000018534|O9_HUB05|863|28112020183713|MMK100||
6884,28-nov-2020 18:37:13,2,1743,O9_HUB05,201128000000018533,863,MMK,100,,,2|1743|201128000000018533|O9_HUB05|863|28112020183713|MMK100||
6886,28-nov-2020 18:37:14,2,1743,O9_HUB05,201128000000018535,863,MMK,100,,,2|1743|201128000000018535|O9_HUB05|863|28112020183714|MMK100||
6887,28-nov-2020 18:37:15,2,1743,O9_HUB05,201128000000018536,863,MMK,100,,,2|1743|201128000000018536|O9_HUB05|863|28112020183715|MMK100||
6889,28-nov-2020 18:37:16,2,1743,O9_HUB05,201128000000018538,863,MMK,100,,,2|1743|201128000000018538|O9_HUB05|863|28112020183716|MMK100||
6892,28-nov-2020 18:37:19,2,1743,O9_HUB05,201128000000018541,863,MMK,100,,,2|1743|201128000000018541|O9_HUB05|863|28112020183719|MMK100||
6895,28-nov-2020 18:37:20,2,1743,O9_HUB05,201128000000018544,863,MMK,100,,,2|1743|201128000000018544|O9_HUB05|863|28112020183720|MMK100||
6898,28-nov-2020 18:37:22,2,1743,O9_HUB05,201128000000018547,863,MMK,100,,,2|1743|201128000000018547|O9_HUB05|863|28112020183722|MMK100||
6899,28-nov-2020 18:37:23,2,1743,O9_HUB05,201128000000018548,863,MMK,100,,,2|1743|201128000000018548|O9_HUB05|863|28112020183723|MMK100||
6902,28-nov-2020 18:37:24,2,1743,O9_HUB05,201128000000018551,863,MMK,100,,,2|1743|201128000000018551|O9_HUB05|863|28112020183724|MMK100||
6911,28-nov-2020 18:37:40,2,1743,O9_HUB05,201128000000018560,863,MMK,100,,,2|1743|201128000000018560|O9_HUB05|863|28112020183740|MMK100||
6914,28-nov-2020 18:37:41,2,1743,O9_HUB05,201128000000018563,863,MMK,100,,,2|1743|201128000000018563|O9_HUB05|863|28112020183741|MMK100||
6918,28-nov-2020 18:37:43,2,1743,O9_HUB05,201128000000018567,863,MMK,100,,,2|1743|201128000000018567|O9_HUB05|863|28112020183743|MMK100||
6923,28-nov-2020 18:37:47,2,1743,O9_HUB05,201128000000018572,863,MMK,100,,,2|1743|201128000000018572|O9_HUB05|863|28112020183747|MMK100||
6920,28-nov-2020 18:37:47,2,1743,O9_HUB05,201128000000018569,863,MMK,100,,,2|1743|201128000000018569|O9_HUB05|863|28112020183747|MMK100||
6929,28-nov-2020 18:38:00,2,1743,O9_HUB05,201128000000018578,863,MMK,100,,,2|1743|201128000000018578|O9_HUB05|863|28112020183800|MMK100||
6925,28-nov-2020 18:38:00,2,1743,O9_HUB05,201128000000018574,863,MMK,100,,,2|1743|201128000000018574|O9_HUB05|863|28112020183800|MMK100||
6933,28-nov-2020 18:38:03,2,1743,O9_HUB05,201128000000018582,863,MMK,100,,,2|1743|201128000000018582|O9_HUB05|863|28112020183803|MMK100||
6935,28-nov-2020 18:38:11,2,1743,O9_HUB05,201128000000018584,863,MMK,100,,,2|1743|201128000000018584|O9_HUB05|863|28112020183811|MMK100||
6937,28-nov-2020 18:38:14,2,1743,O9_HUB05,201128000000018586,863,MMK,100,,,2|1743|201128000000018586|O9_HUB05|863|28112020183814|MMK100||
6943,28-nov-2020 18:38:16,2,1743,O9_HUB05,201128000000018592,863,MMK,100,,,2|1743|201128000000018592|O9_HUB05|863|28112020183816|MMK100||
6948,28-nov-2020 18:38:17,2,1743,O9_HUB05,201128000000018597,863,MMK,100,,,2|1743|201128000000018597|O9_HUB05|863|28112020183817|MMK100||
6950,28-nov-2020 18:38:24,2,1743,O9_HUB05,201128000000018599,863,MMK,100,,,2|1743|201128000000018599|O9_HUB05|863|28112020183824|MMK100||
6954,28-nov-2020 18:38:25,2,1743,O9_HUB05,201128000000018603,863,MMK,100,,,2|1743|201128000000018603|O9_HUB05|863|28112020183825|MMK100||
6958,28-nov-2020 18:38:28,2,1743,O9_HUB05,201128000000018607,863,MMK,100,,,2|1743|201128000000018607|O9_HUB05|863|28112020183828|MMK100||
6957,28-nov-2020 18:38:28,2,1743,O9_HUB05,201128000000018606,863,MMK,100,,,2|1743|201128000000018606|O9_HUB05|863|28112020183828|MMK100||
6961,28-nov-2020 18:38:39,2,1743,O9_HUB05,201128000000018610,863,MMK,100,,,2|1743|201128000000018610|O9_HUB05|863|28112020183839|MMK100||
6965,28-nov-2020 18:38:40,2,1743,O9_HUB05,201128000000018616,863,MMK,100,,,2|1743|201128000000018616|O9_HUB05|863|28112020183840|MMK100||
6971,28-nov-2020 18:38:45,2,1743,O9_HUB05,201128000000018620,863,MMK,100,,,2|1743|201128000000018620|O9_HUB05|863|28112020183845|MMK100||
6976,28-nov-2020 18:38:48,2,1743,O9_HUB05,201128000000018625,863,MMK,100,,,2|1743|201128000000018625|O9_HUB05|863|28112020183848|MMK100||
6984,28-nov-2020 18:38:49,2,1743,O9_HUB05,201128000000018633,863,MMK,100,,,2|1743|201128000000018633|O9_HUB05|863|28112020183849|MMK100||
6986,28-nov-2020 18:38:56,2,1743,O9_HUB05,201128000000018635,863,MMK,100,,,2|1743|201128000000018635|O9_HUB05|863|28112020183856|MMK100||
6988,28-nov-2020 18:38:57,2,1743,O9_HUB05,201128000000018637,863,MMK,100,,,2|1743|201128000000018637|O9_HUB05|863|28112020183857|MMK100||
6990,28-nov-2020 18:39:02,2,1743,O9_HUB05,201128000000018639,863,MMK,100,,,2|1743|201128000000018639|O9_HUB05|863|28112020183902|MMK100||
6991,28-nov-2020 18:39:06,2,1743,O9_HUB05,201128000000018640,863,MMK,100,,,2|1743|201128000000018640|O9_HUB05|863|28112020183906|MMK100||
6993,28-nov-2020 18:39:07,2,1743,O9_HUB05,201128000000018642,863,MMK,100,,,2|1743|201128000000018642|O9_HUB05|863|28112020183907|MMK100||
6992,28-nov-2020 18:39:07,2,1743,O9_HUB05,201128000000018641,863,MMK,100,,,2|1743|201128000000018641|O9_HUB05|863|28112020183907|MMK100||
6999,28-nov-2020 18:39:10,2,1743,O9_HUB05,201128000000018648,863,MMK,100,,,2|1743|201128000000018648|O9_HUB05|863|28112020183910|MMK100||
7000,28-nov-2020 18:39:12,2,1743,O9_HUB05,201128000000018649,863,MMK,100,,,2|1743|201128000000018649|O9_HUB05|863|28112020183912|MMK100||
7004,28-nov-2020 18:39:22,2,1743,O9_HUB05,201128000000018653,863,MMK,100,,,2|1743|201128000000018653|O9_HUB05|863|28112020183922|MMK100||
7003,28-nov-2020 18:39:22,2,1743,O9_HUB05,201128000000018652,863,MMK,100,,,2|1743|201128000000018652|O9_HUB05|863|28112020183922|MMK100||
7006,28-nov-2020 18:39:23,2,1743,O9_HUB05,201128000000018655,863,MMK,100,,,2|1743|201128000000018655|O9_HUB05|863|28112020183923|MMK100||
7007,28-nov-2020 18:39:23,2,1743,O9_HUB05,201128000000018656,863,MMK,100,,,2|1743|201128000000018656|O9_HUB05|863|28112020183923|MMK100||
7010,28-nov-2020 18:39:25,2,1743,O9_HUB05,201128000000018659,863,MMK,100,,,2|1743|201128000000018659|O9_HUB05|863|28112020183925|MMK100||
7012,28-nov-2020 18:39:27,2,1743,O9_HUB05,201128000000018661,863,MMK,100,,,2|1743|201128000000018661|O9_HUB05|863|28112020183927|MMK100||
7013,28-nov-2020 18:39:27,2,1743,O9_HUB05,201128000000018662,863,MMK,100,,,2|1743|201128000000018662|O9_HUB05|863|28112020183927|MMK100||
7016,28-nov-2020 18:39:28,2,1743,O9_HUB05,201128000000018665,863,MMK,100,,,2|1743|201128000000018665|O9_HUB05|863|28112020183928|MMK100||
7019,28-nov-2020 18:39:29,2,1743,O9_HUB05,201128000000018668,863,MMK,100,,,2|1743|201128000000018668|O9_HUB05|863|28112020183929|MMK100||
7020,28-nov-2020 18:39:30,2,1743,O9_HUB05,201128000000018669,863,MMK,100,,,2|1743|201128000000018669|O9_HUB05|863|28112020183930|MMK100||
7022,28-nov-2020 18:39:31,2,1743,O9_HUB05,201128000000018671,863,MMK,100,,,2|1743|201128000000018671|O9_HUB05|863|28112020183931|MMK100||
7023,28-nov-2020 18:39:32,2,1743,O9_HUB05,201128000000018672,863,MMK,100,,,2|1743|201128000000018672|O9_HUB05|863|28112020183932|MMK100||
7028,28-nov-2020 18:39:44,2,1743,O9_HUB05,201128000000018677,863,MMK,100,,,2|1743|201128000000018677|O9_HUB05|863|28112020183944|MMK100||
7029,28-nov-2020 18:39:46,2,1743,O9_HUB05,201128000000018678,863,MMK,100,,,2|1743|201128000000018678|O9_HUB05|863|28112020183946|MMK100||
7030,28-nov-2020 18:39:50,2,1743,O9_HUB05,201128000000018679,863,MMK,100,,,2|1743|201128000000018679|O9_HUB05|863|28112020183950|MMK100||
7032,28-nov-2020 18:39:52,2,1743,O9_HUB05,201128000000018681,863,MMK,100,,,2|1743|201128000000018681|O9_HUB05|863|28112020183952|MMK100||
7040,28-nov-2020 18:39:56,2,1743,O9_HUB05,201128000000018689,863,MMK,100,,,2|1743|201128000000018689|O9_HUB05|863|28112020183956|MMK100||
7042,28-nov-2020 18:39:58,2,1743,O9_HUB05,201128000000018691,863,MMK,100,,,2|1743|201128000000018691|O9_HUB05|863|28112020183958|MMK100||
7043,28-nov-2020 18:40:07,2,1743,O9_HUB05,201128000000018692,863,MMK,100,,,2|1743|201128000000018692|O9_HUB05|863|28112020184007|MMK100||
7044,28-nov-2020 18:40:08,2,1743,O9_HUB05,201128000000018693,863,MMK,100,,,2|1743|201128000000018693|O9_HUB05|863|28112020184008|MMK100||
7045,28-nov-2020 18:40:09,2,1743,O9_HUB05,201128000000018694,863,MMK,100,,,2|1743|201128000000018694|O9_HUB05|863|28112020184009|MMK100||
7048,28-nov-2020 18:40:10,2,1743,O9_HUB05,201128000000018697,863,MMK,100,,,2|1743|201128000000018697|O9_HUB05|863|28112020184010|MMK100||
7049,28-nov-2020 18:40:11,2,1743,O9_HUB05,201128000000018698,863,MMK,100,,,2|1743|201128000000018698|O9_HUB05|863|28112020184011|MMK100||
7052,28-nov-2020 18:40:14,2,1743,O9_HUB05,201128000000018701,863,MMK,100,,,2|1743|201128000000018701|O9_HUB05|863|28112020184014|MMK100||
7053,28-nov-2020 18:40:16,2,1743,O9_HUB05,201128000000018702,863,MMK,100,,,2|1743|201128000000018702|O9_HUB05|863|28112020184016|MMK100||
7058,28-nov-2020 18:40:18,2,1743,O9_HUB05,201128000000018707,863,MMK,100,,,2|1743|201128000000018707|O9_HUB05|863|28112020184018|MMK100||
7061,28-nov-2020 18:40:18,2,1743,O9_HUB05,201128000000018710,863,MMK,100,,,2|1743|201128000000018710|O9_HUB05|863|28112020184018|MMK100||
7063,28-nov-2020 18:40:20,2,1743,O9_HUB05,201128000000018715,863,MMK,100,,,2|1743|201128000000018715|O9_HUB05|863|28112020184020|MMK100||
7068,28-nov-2020 18:40:25,2,1743,O9_HUB05,201128000000018717,863,MMK,100,,,2|1743|201128000000018717|O9_HUB05|863|28112020184025|MMK100||
7070,28-nov-2020 18:40:26,2,1743,O9_HUB05,201128000000018719,863,MMK,100,,,2|1743|201128000000018719|O9_HUB05|863|28112020184026|MMK100||
7072,28-nov-2020 18:40:27,2,1743,O9_HUB05,201128000000018721,863,MMK,100,,,2|1743|201128000000018721|O9_HUB05|863|28112020184027|MMK100||
7071,28-nov-2020 18:40:27,2,1743,O9_HUB05,201128000000018720,863,MMK,100,,,2|1743|201128000000018720|O9_HUB05|863|28112020184027|MMK100||
7074,28-nov-2020 18:40:27,2,1743,O9_HUB05,201128000000018723,863,MMK,100,,,2|1743|201128000000018723|O9_HUB05|863|28112020184027|MMK100||
7077,28-nov-2020 18:40:32,2,1743,O9_HUB05,201128000000018726,863,MMK,100,,,2|1743|201128000000018726|O9_HUB05|863|28112020184032|MMK100||
7080,28-nov-2020 18:40:38,2,1743,O9_HUB05,201128000000018729,863,MMK,100,,,2|1743|201128000000018729|O9_HUB05|863|28112020184038|MMK100||
7082,28-nov-2020 18:40:42,2,1743,O9_HUB05,201128000000018731,863,MMK,100,,,2|1743|201128000000018731|O9_HUB05|863|28112020184042|MMK100||
7084,28-nov-2020 18:40:43,2,1743,O9_HUB05,201128000000018733,863,MMK,100,,,2|1743|201128000000018733|O9_HUB05|863|28112020184043|MMK100||
7085,28-nov-2020 18:40:43,2,1743,O9_HUB05,201128000000018734,863,MMK,100,,,2|1743|201128000000018734|O9_HUB05|863|28112020184043|MMK100||
7086,28-nov-2020 18:40:46,2,1743,O9_HUB05,201128000000018735,863,MMK,100,,,2|1743|201128000000018735|O9_HUB05|863|28112020184046|MMK100||
7089,28-nov-2020 18:40:51,2,1743,O9_HUB05,201128000000018738,863,MMK,100,,,2|1743|201128000000018738|O9_HUB05|863|28112020184051|MMK100||
7092,28-nov-2020 18:40:52,2,1743,O9_HUB05,201128000000018743,863,MMK,100,,,2|1743|201128000000018743|O9_HUB05|863|28112020184052|MMK100||
7097,28-nov-2020 18:41:03,2,1743,O9_HUB05,201128000000018746,863,MMK,100,,,2|1743|201128000000018746|O9_HUB05|863|28112020184103|MMK100||
7099,28-nov-2020 18:41:07,2,1743,O9_HUB05,201128000000018749,863,MMK,100,,,2|1743|201128000000018749|O9_HUB05|863|28112020184107|MMK100||
7102,28-nov-2020 18:41:09,2,1743,O9_HUB05,201128000000018751,863,MMK,100,,,2|1743|201128000000018751|O9_HUB05|863|28112020184109|MMK100||
7106,28-nov-2020 18:41:10,2,1743,O9_HUB05,201128000000018755,863,MMK,100,,,2|1743|201128000000018755|O9_HUB05|863|28112020184110|MMK100||
7108,28-nov-2020 18:41:12,2,1743,O9_HUB05,201128000000018757,863,MMK,100,,,2|1743|201128000000018757|O9_HUB05|863|28112020184112|MMK100||
7111,28-nov-2020 18:41:14,2,1743,O9_HUB05,201128000000018760,863,MMK,100,,,2|1743|201128000000018760|O9_HUB05|863|28112020184114|MMK100||
7122,28-nov-2020 18:41:28,2,1743,O9_HUB05,201128000000018770,863,MMK,100,,,2|1743|201128000000018770|O9_HUB05|863|28112020184128|MMK100||
7125,28-nov-2020 18:41:31,2,1743,O9_HUB05,201128000000018774,863,MMK,100,,,2|1743|201128000000018774|O9_HUB05|863|28112020184131|MMK100||
7128,28-nov-2020 18:41:31,2,1743,O9_HUB05,201128000000018777,863,MMK,100,,,2|1743|201128000000018777|O9_HUB05|863|28112020184131|MMK100||
7124,28-nov-2020 18:41:31,2,1743,O9_HUB05,201128000000018773,863,MMK,100,,,2|1743|201128000000018773|O9_HUB05|863|28112020184131|MMK100||
7129,28-nov-2020 18:41:34,2,1743,O9_HUB05,201128000000018778,863,MMK,100,,,2|1743|201128000000018778|O9_HUB05|863|28112020184134|MMK100||
7132,28-nov-2020 18:41:37,2,1743,O9_HUB05,201128000000018781,863,MMK,100,,,2|1743|201128000000018781|O9_HUB05|863|28112020184137|MMK100||
7133,28-nov-2020 18:41:39,2,1743,O9_HUB05,201128000000018782,863,MMK,100,,,2|1743|201128000000018782|O9_HUB05|863|28112020184139|MMK100||
7135,28-nov-2020 18:41:42,2,1743,O9_HUB05,201128000000018784,863,MMK,100,,,2|1743|201128000000018784|O9_HUB05|863|28112020184142|MMK100||
7139,28-nov-2020 18:41:44,2,1743,O9_HUB05,201128000000018788,863,MMK,100,,,2|1743|201128000000018788|O9_HUB05|863|28112020184144|MMK100||
7146,28-nov-2020 18:41:46,2,1743,O9_HUB05,201128000000018795,863,MMK,100,,,2|1743|201128000000018795|O9_HUB05|863|28112020184146|MMK100||
7148,28-nov-2020 18:41:47,2,1743,O9_HUB05,201128000000018797,863,MMK,100,,,2|1743|201128000000018797|O9_HUB05|863|28112020184147|MMK100||
7150,28-nov-2020 18:41:54,2,1743,O9_HUB05,201128000000018799,863,MMK,100,,,2|1743|201128000000018799|O9_HUB05|863|28112020184154|MMK100||
7151,28-nov-2020 18:41:59,2,1743,O9_HUB05,201128000000018800,863,MMK,100,,,2|1743|201128000000018800|O9_HUB05|863|28112020184159|MMK100||
7152,28-nov-2020 18:42:00,2,1743,O9_HUB05,201128000000018801,863,MMK,100,,,2|1743|201128000000018801|O9_HUB05|863|28112020184200|MMK100||
7156,28-nov-2020 18:42:01,2,1743,O9_HUB05,201128000000018805,863,MMK,100,,,2|1743|201128000000018805|O9_HUB05|863|28112020184201|MMK100||
7154,28-nov-2020 18:42:01,2,1743,O9_HUB05,201128000000018803,863,MMK,100,,,2|1743|201128000000018803|O9_HUB05|863|28112020184201|MMK100||
7160,28-nov-2020 18:42:05,2,1743,O9_HUB05,201128000000018809,863,MMK,100,,,2|1743|201128000000018809|O9_HUB05|863|28112020184205|MMK100||
7168,28-nov-2020 18:42:16,2,1743,O9_HUB05,201128000000018817,863,MMK,100,,,2|1743|201128000000018817|O9_HUB05|863|28112020184216|MMK100||
7164,28-nov-2020 18:42:16,2,1743,O9_HUB05,201128000000018813,863,MMK,100,,,2|1743|201128000000018813|O9_HUB05|863|28112020184216|MMK100||
7171,28-nov-2020 18:42:17,2,1743,O9_HUB05,201128000000018820,863,MMK,100,,,2|1743|201128000000018820|O9_HUB05|863|28112020184217|MMK100||
7174,28-nov-2020 18:42:21,2,1743,O9_HUB05,201128000000018823,863,MMK,100,,,2|1743|201128000000018823|O9_HUB05|863|28112020184221|MMK100||
7175,28-nov-2020 18:42:23,2,1743,O9_HUB05,201128000000018824,863,MMK,100,,,2|1743|201128000000018824|O9_HUB05|863|28112020184223|MMK100||
7176,28-nov-2020 18:42:25,2,1743,O9_HUB05,201128000000018825,863,MMK,100,,,2|1743|201128000000018825|O9_HUB05|863|28112020184225|MMK100||
7183,28-nov-2020 18:42:33,2,1743,O9_HUB05,201128000000018832,863,MMK,100,,,2|1743|201128000000018832|O9_HUB05|863|28112020184233|MMK100||
7185,28-nov-2020 18:42:42,2,1743,O9_HUB05,201128000000018834,863,MMK,100,,,2|1743|201128000000018834|O9_HUB05|863|28112020184242|MMK100||
7189,28-nov-2020 18:42:43,2,1743,O9_HUB05,201128000000018838,863,MMK,100,,,2|1743|201128000000018838|O9_HUB05|863|28112020184243|MMK100||
7187,28-nov-2020 18:42:43,2,1743,O9_HUB05,201128000000018836,863,MMK,100,,,2|1743|201128000000018836|O9_HUB05|863|28112020184243|MMK100||
7193,28-nov-2020 18:42:48,2,1743,O9_HUB05,201128000000018842,863,MMK,100,,,2|1743|201128000000018842|O9_HUB05|863|28112020184248|MMK100||
7197,28-nov-2020 18:42:51,2,1743,O9_HUB05,201128000000018846,863,MMK,100,,,2|1743|201128000000018846|O9_HUB05|863|28112020184251|MMK100||
7199,28-nov-2020 18:42:52,2,1743,O9_HUB05,201128000000018848,863,MMK,100,,,2|1743|201128000000018848|O9_HUB05|863|28112020184252|MMK100||
7200,28-nov-2020 18:42:57,2,1743,O9_HUB05,201128000000018849,863,MMK,100,,,2|1743|201128000000018849|O9_HUB05|863|28112020184257|MMK100||
7205,28-nov-2020 18:43:03,2,1743,O9_HUB05,201128000000018854,863,MMK,100,,,2|1743|201128000000018854|O9_HUB05|863|28112020184303|MMK100||
7209,28-nov-2020 18:43:08,2,1743,O9_HUB05,201128000000018858,863,MMK,100,,,2|1743|201128000000018858|O9_HUB05|863|28112020184308|MMK100||
7214,28-nov-2020 18:43:18,2,1743,O9_HUB05,201128000000018863,863,MMK,100,,,2|1743|201128000000018863|O9_HUB05|863|28112020184318|MMK100||
7219,28-nov-2020 18:43:19,2,1743,O9_HUB05,201128000000018868,863,MMK,100,,,2|1743|201128000000018868|O9_HUB05|863|28112020184319|MMK100||
7220,28-nov-2020 18:43:20,2,1743,O9_HUB05,201128000000018869,863,MMK,100,,,2|1743|201128000000018869|O9_HUB05|863|28112020184320|MMK100||
7222,28-nov-2020 18:43:21,2,1743,O9_HUB05,201128000000018871,863,MMK,100,,,2|1743|201128000000018871|O9_HUB05|863|28112020184321|MMK100||
7223,28-nov-2020 18:43:23,2,1743,O9_HUB05,201128000000018872,863,MMK,100,,,2|1743|201128000000018872|O9_HUB05|863|28112020184323|MMK100||
7230,28-nov-2020 18:43:24,2,1743,O9_HUB05,201128000000018879,863,MMK,100,,,2|1743|201128000000018879|O9_HUB05|863|28112020184324|MMK100||
7231,28-nov-2020 18:43:25,2,1743,O9_HUB05,201128000000018880,863,MMK,100,,,2|1743|201128000000018880|O9_HUB05|863|28112020184325|MMK100||
7232,28-nov-2020 18:43:26,2,1743,O9_HUB05,201128000000018881,863,MMK,100,,,2|1743|201128000000018881|O9_HUB05|863|28112020184326|MMK100||
7236,28-nov-2020 18:43:27,2,1743,O9_HUB05,201128000000018885,863,MMK,100,,,2|1743|201128000000018885|O9_HUB05|863|28112020184327|MMK100||
7239,28-nov-2020 18:43:35,2,1743,O9_HUB05,201128000000018888,863,MMK,100,,,2|1743|201128000000018888|O9_HUB05|863|28112020184335|MMK100||
7243,28-nov-2020 18:43:48,2,1743,O9_HUB05,201128000000018892,863,MMK,100,,,2|1743|201128000000018892|O9_HUB05|863|28112020184348|MMK100||
7245,28-nov-2020 18:43:55,2,1743,O9_HUB05,201128000000018894,863,MMK,100,,,2|1743|201128000000018894|O9_HUB05|863|28112020184355|MMK100||
7253,28-nov-2020 18:43:56,2,1743,O9_HUB05,201128000000018902,863,MMK,100,,,2|1743|201128000000018902|O9_HUB05|863|28112020184356|MMK100||
7257,28-nov-2020 18:43:57,2,1743,O9_HUB05,201128000000018906,863,MMK,100,,,2|1743|201128000000018906|O9_HUB05|863|28112020184357|MMK100||
7259,28-nov-2020 18:44:05,2,1743,O9_HUB05,201128000000018908,863,MMK,100,,,2|1743|201128000000018908|O9_HUB05|863|28112020184405|MMK100||
7262,28-nov-2020 18:44:08,2,1743,O9_HUB05,201128000000018911,863,MMK,100,,,2|1743|201128000000018911|O9_HUB05|863|28112020184408|MMK100||
7264,28-nov-2020 18:44:09,2,1743,O9_HUB05,201128000000018913,863,MMK,100,,,2|1743|201128000000018913|O9_HUB05|863|28112020184409|MMK100||
7271,28-nov-2020 18:44:12,2,1743,O9_HUB05,201128000000018920,863,MMK,100,,,2|1743|201128000000018920|O9_HUB05|863|28112020184412|MMK100||
7269,28-nov-2020 18:44:12,2,1743,O9_HUB05,201128000000018918,863,MMK,100,,,2|1743|201128000000018918|O9_HUB05|863|28112020184412|MMK100||
7272,28-nov-2020 18:44:12,2,1743,O9_HUB05,201128000000018921,863,MMK,100,,,2|1743|201128000000018921|O9_HUB05|863|28112020184412|MMK100||
7274,28-nov-2020 18:44:18,2,1743,O9_HUB05,201128000000018923,863,MMK,100,,,2|1743|201128000000018923|O9_HUB05|863|28112020184418|MMK100||
7276,28-nov-2020 18:44:26,2,1743,O9_HUB05,201128000000018925,863,MMK,100,,,2|1743|201128000000018925|O9_HUB05|863|28112020184426|MMK100||
7287,28-nov-2020 18:44:33,2,1743,O9_HUB05,201128000000018936,863,MMK,100,,,2|1743|201128000000018936|O9_HUB05|863|28112020184433|MMK100||
7280,28-nov-2020 18:44:33,2,1743,O9_HUB05,201128000000018929,863,MMK,100,,,2|1743|201128000000018929|O9_HUB05|863|28112020184433|MMK100||
7284,28-nov-2020 18:44:33,2,1743,O9_HUB05,201128000000018933,863,MMK,100,,,2|1743|201128000000018933|O9_HUB05|863|28112020184433|MMK100||
7288,28-nov-2020 18:44:34,2,1743,O9_HUB05,201128000000018937,863,MMK,100,,,2|1743|201128000000018937|O9_HUB05|863|28112020184434|MMK100||
7292,28-nov-2020 18:44:37,2,1743,O9_HUB05,201128000000018941,863,MMK,100,,,2|1743|201128000000018941|O9_HUB05|863|28112020184437|MMK100||
7293,28-nov-2020 18:44:46,2,1743,O9_HUB05,201128000000018942,863,MMK,100,,,2|1743|201128000000018942|O9_HUB05|863|28112020184446|MMK100||
7296,28-nov-2020 18:44:48,2,1743,O9_HUB05,201128000000018945,863,MMK,100,,,2|1743|201128000000018945|O9_HUB05|863|28112020184448|MMK100||
7297,28-nov-2020 18:44:49,2,1743,O9_HUB05,201128000000018946,863,MMK,100,,,2|1743|201128000000018946|O9_HUB05|863|28112020184449|MMK100||
7300,28-nov-2020 18:44:52,2,1743,O9_HUB05,201128000000018949,863,MMK,100,,,2|1743|201128000000018949|O9_HUB05|863|28112020184452|MMK100||
7301,28-nov-2020 18:44:52,2,1743,O9_HUB05,201128000000018950,863,MMK,100,,,2|1743|201128000000018950|O9_HUB05|863|28112020184452|MMK100||
7303,28-nov-2020 18:44:54,2,1743,O9_HUB05,201128000000018952,863,MMK,100,,,2|1743|201128000000018952|O9_HUB05|863|28112020184454|MMK100||
7305,28-nov-2020 18:44:59,2,1743,O9_HUB05,201128000000018954,863,MMK,100,,,2|1743|201128000000018954|O9_HUB05|863|28112020184459|MMK100||
7310,28-nov-2020 18:45:03,2,1743,O9_HUB05,201128000000018959,863,MMK,100,,,2|1743|201128000000018959|O9_HUB05|863|28112020184503|MMK100||
7306,28-nov-2020 18:45:03,2,1743,O9_HUB05,201128000000018955,863,MMK,100,,,2|1743|201128000000018955|O9_HUB05|863|28112020184503|MMK100||
7315,28-nov-2020 18:45:04,2,1743,O9_HUB05,201128000000018964,863,MMK,100,,,2|1743|201128000000018964|O9_HUB05|863|28112020184504|MMK100||
7317,28-nov-2020 18:45:07,2,1743,O9_HUB05,201128000000018968,863,MMK,100,,,2|1743|201128000000018968|O9_HUB05|863|28112020184507|MMK100||
7319,28-nov-2020 18:45:07,2,1743,O9_HUB05,201128000000018967,863,MMK,100,,,2|1743|201128000000018967|O9_HUB05|863|28112020184507|MMK100||
7325,28-nov-2020 18:45:10,2,1743,O9_HUB05,201128000000018974,863,MMK,100,,,2|1743|201128000000018974|O9_HUB05|863|28112020184510|MMK100||
7326,28-nov-2020 18:45:16,2,1743,O9_HUB05,201128000000018975,863,MMK,100,,,2|1743|201128000000018975|O9_HUB05|863|28112020184516|MMK100||
7330,28-nov-2020 18:45:25,2,1743,O9_HUB05,201128000000018979,863,MMK,100,,,2|1743|201128000000018979|O9_HUB05|863|28112020184525|MMK100||
